title,body_html,vendor,product_type,created_at,handle,updated_at,published_at,template_suffix,published_scope,tags,image,variant_id,variant_product_id,variant_title,variant_price,variant_sku,variant_position,variant_compare_at_price,variant_fulfillment_service,variant_inventory_management,variant_option1,variant_option2,variant_option3,variant_created_at,variant_updated_at,variant_taxable,variant_barcode,variant_grams,variant_image_id,variant_weight,variant_weight_unit,variant_requires_shipping
RDS CND HOOD CHUNG CRUSHED,"<style type=""text/css""><!--td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}--></style>You'll be crushing it in this new RDS made in Canada hoodie. Made from a 95/5% cotton/poly blend and screenprinted locally.",Red Dragon Apparel,MENS HOODS,2022-01-26T11:58:58-08:00,rds-cnd-hood-chung-crushed,2022-12-08T04:40:28-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_2cf9219d-0755-48d1-9c73-a8d0120e763d.jpg?v=1670451244,42377188507886,7544826527982,BLACK / XLG,69.95,RD11114-BLK-F-XLG,4,94.95,manual,shopify,BLACK,XLG,,2022-01-26T11:58:59-08:00,2022-12-07T14:14:04-08:00,True,628000733836,544,38535338819822,1.2,lb,True
RDS CND HOOD CHUNG CRUSHED,"<style type=""text/css""><!--td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}--></style>You'll be crushing it in this new RDS made in Canada hoodie. Made from a 95/5% cotton/poly blend and screenprinted locally.",Red Dragon Apparel,MENS HOODS,2022-01-26T11:58:58-08:00,rds-cnd-hood-chung-crushed,2022-12-08T04:40:28-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_2cf9219d-0755-48d1-9c73-a8d0120e763d.jpg?v=1670451244,42377188540654,7544826527982,BLACK / XXL,69.95,RD11114-BLK-G-XXL,5,94.95,manual,shopify,BLACK,XXL,,2022-01-26T11:58:59-08:00,2022-12-07T14:14:04-08:00,True,628000733843,544,38535338819822,1.2,lb,True
RDS CND HOOD CHUNG CRUSHED,"<style type=""text/css""><!--td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}--></style>You'll be crushing it in this new RDS made in Canada hoodie. Made from a 95/5% cotton/poly blend and screenprinted locally.",Red Dragon Apparel,MENS HOODS,2022-01-26T11:58:58-08:00,rds-cnd-hood-chung-crushed,2022-12-08T04:40:28-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_2cf9219d-0755-48d1-9c73-a8d0120e763d.jpg?v=1670451244,42377188573422,7544826527982,BLACK / XXXL,69.95,RD11114-BLK-H-XXXL,6,94.95,manual,shopify,BLACK,XXXL,,2022-01-26T11:58:59-08:00,2022-12-08T04:35:55-08:00,True,628000733850,544,38535338819822,1.2,lb,True
RDS CND HOOD VULTURE,Don't play dead with a vulture!  Made from a 95/5% cotton/poly blend and screenprinted locally.,Red Dragon Apparel,MENS HOODS,2022-01-26T11:59:00-08:00,rds-cnd-hood-vulture,2022-12-07T14:14:10-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_35d50be3-10ff-4d1d-bc20-3bdda955192b.jpg?v=1670451249,42377188638958,7544826593518,BLACK / SML,69.95,RD11115-BLK-C-SML,1,94.95,manual,shopify,BLACK,SML,,2022-01-26T11:59:00-08:00,2022-12-07T14:14:09-08:00,True,628000733867,544,38535339245806,1.2,lb,True
RDS CND HOOD VULTURE,Don't play dead with a vulture!  Made from a 95/5% cotton/poly blend and screenprinted locally.,Red Dragon Apparel,MENS HOODS,2022-01-26T11:59:00-08:00,rds-cnd-hood-vulture,2022-12-07T14:14:10-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_35d50be3-10ff-4d1d-bc20-3bdda955192b.jpg?v=1670451249,42377188671726,7544826593518,BLACK / MED,69.95,RD11115-BLK-D-MED,2,94.95,manual,shopify,BLACK,MED,,2022-01-26T11:59:00-08:00,2022-12-07T14:14:09-08:00,True,628000733874,544,38535339245806,1.2,lb,True
RDS CND HOOD VULTURE,Don't play dead with a vulture!  Made from a 95/5% cotton/poly blend and screenprinted locally.,Red Dragon Apparel,MENS HOODS,2022-01-26T11:59:00-08:00,rds-cnd-hood-vulture,2022-12-07T14:14:10-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_35d50be3-10ff-4d1d-bc20-3bdda955192b.jpg?v=1670451249,42377188704494,7544826593518,BLACK / LRG,69.95,RD11115-BLK-E-LRG,3,94.95,manual,shopify,BLACK,LRG,,2022-01-26T11:59:00-08:00,2022-12-07T14:14:09-08:00,True,628000733881,544,38535339245806,1.2,lb,True
RDS CND HOOD VULTURE,Don't play dead with a vulture!  Made from a 95/5% cotton/poly blend and screenprinted locally.,Red Dragon Apparel,MENS HOODS,2022-01-26T11:59:00-08:00,rds-cnd-hood-vulture,2022-12-07T14:14:10-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_35d50be3-10ff-4d1d-bc20-3bdda955192b.jpg?v=1670451249,42377188737262,7544826593518,BLACK / XLG,69.95,RD11115-BLK-F-XLG,4,94.95,manual,shopify,BLACK,XLG,,2022-01-26T11:59:00-08:00,2022-12-07T14:14:09-08:00,True,628000733898,544,38535339245806,1.2,lb,True
RDS CND HOOD VULTURE,Don't play dead with a vulture!  Made from a 95/5% cotton/poly blend and screenprinted locally.,Red Dragon Apparel,MENS HOODS,2022-01-26T11:59:00-08:00,rds-cnd-hood-vulture,2022-12-07T14:14:10-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_35d50be3-10ff-4d1d-bc20-3bdda955192b.jpg?v=1670451249,42377188770030,7544826593518,BLACK / XXL,69.95,RD11115-BLK-G-XXL,5,94.95,manual,shopify,BLACK,XXL,,2022-01-26T11:59:00-08:00,2022-12-07T14:14:09-08:00,True,628000733904,544,38535339245806,1.2,lb,True
RDS CND HOOD VULTURE,Don't play dead with a vulture!  Made from a 95/5% cotton/poly blend and screenprinted locally.,Red Dragon Apparel,MENS HOODS,2022-01-26T11:59:00-08:00,rds-cnd-hood-vulture,2022-12-07T14:14:10-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_35d50be3-10ff-4d1d-bc20-3bdda955192b.jpg?v=1670451249,42377188802798,7544826593518,BLACK / XXXL,69.95,RD11115-BLK-H-XXXL,6,94.95,manual,shopify,BLACK,XXXL,,2022-01-26T11:59:00-08:00,2022-12-07T14:14:09-08:00,True,628000733911,544,38535339245806,1.2,lb,True
RDS CND HOOD CHUNG EAGLE,"It's Eagle vs Dragon! Two fierce animals of Chinese Kung fu! This new RDS hoodie is made in Canada from a 95/5% cotton/poly blend and screenprinted locally in Vancouver, BC.",Red Dragon Apparel,MENS HOODS,2022-01-26T11:59:02-08:00,rds-cnd-hood-chung-eagle,2022-12-12T10:14:34-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_1624c50f-4f73-46ab-b881-bebba4ad528a.jpg?v=1670451252,42377188835566,7544826626286,CHARCOAL / SML,69.95,RD11116-CHAR-C-SML,1,94.95,manual,shopify,CHARCOAL,SML,,2022-01-26T11:59:02-08:00,2022-12-07T14:14:12-08:00,True,628000733928,544,38535339344110,1.2,lb,True
RDS CND HOOD CHUNG EAGLE,"It's Eagle vs Dragon! Two fierce animals of Chinese Kung fu! This new RDS hoodie is made in Canada from a 95/5% cotton/poly blend and screenprinted locally in Vancouver, BC.",Red Dragon Apparel,MENS HOODS,2022-01-26T11:59:02-08:00,rds-cnd-hood-chung-eagle,2022-12-12T10:14:34-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_1624c50f-4f73-46ab-b881-bebba4ad528a.jpg?v=1670451252,42377188868334,7544826626286,CHARCOAL / MED,69.95,RD11116-CHAR-D-MED,2,94.95,manual,shopify,CHARCOAL,MED,,2022-01-26T11:59:02-08:00,2022-12-12T10:14:34-08:00,True,628000733935,544,38535339344110,1.2,lb,True
RDS CND HOOD CHUNG EAGLE,"It's Eagle vs Dragon! Two fierce animals of Chinese Kung fu! This new RDS hoodie is made in Canada from a 95/5% cotton/poly blend and screenprinted locally in Vancouver, BC.",Red Dragon Apparel,MENS HOODS,2022-01-26T11:59:02-08:00,rds-cnd-hood-chung-eagle,2022-12-12T10:14:34-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_1624c50f-4f73-46ab-b881-bebba4ad528a.jpg?v=1670451252,42377188901102,7544826626286,CHARCOAL / LRG,69.95,RD11116-CHAR-E-LRG,3,94.95,manual,shopify,CHARCOAL,LRG,,2022-01-26T11:59:02-08:00,2022-12-07T14:14:12-08:00,True,628000733942,544,38535339344110,1.2,lb,True
RDS CND HOOD CHUNG EAGLE,"It's Eagle vs Dragon! Two fierce animals of Chinese Kung fu! This new RDS hoodie is made in Canada from a 95/5% cotton/poly blend and screenprinted locally in Vancouver, BC.",Red Dragon Apparel,MENS HOODS,2022-01-26T11:59:02-08:00,rds-cnd-hood-chung-eagle,2022-12-12T10:14:34-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_1624c50f-4f73-46ab-b881-bebba4ad528a.jpg?v=1670451252,42377188933870,7544826626286,CHARCOAL / XLG,69.95,RD11116-CHAR-F-XLG,4,94.95,manual,shopify,CHARCOAL,XLG,,2022-01-26T11:59:02-08:00,2022-12-07T14:14:12-08:00,True,628000733959,544,38535339344110,1.2,lb,True
RDS CND HOOD CHUNG EAGLE,"It's Eagle vs Dragon! Two fierce animals of Chinese Kung fu! This new RDS hoodie is made in Canada from a 95/5% cotton/poly blend and screenprinted locally in Vancouver, BC.",Red Dragon Apparel,MENS HOODS,2022-01-26T11:59:02-08:00,rds-cnd-hood-chung-eagle,2022-12-12T10:14:34-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_1624c50f-4f73-46ab-b881-bebba4ad528a.jpg?v=1670451252,42377188966638,7544826626286,CHARCOAL / XXL,69.95,RD11116-CHAR-G-XXL,5,94.95,manual,shopify,CHARCOAL,XXL,,2022-01-26T11:59:02-08:00,2022-12-07T14:14:12-08:00,True,628000733966,544,38535339344110,1.2,lb,True
RDS CND HOOD CHUNG EAGLE,"It's Eagle vs Dragon! Two fierce animals of Chinese Kung fu! This new RDS hoodie is made in Canada from a 95/5% cotton/poly blend and screenprinted locally in Vancouver, BC.",Red Dragon Apparel,MENS HOODS,2022-01-26T11:59:02-08:00,rds-cnd-hood-chung-eagle,2022-12-12T10:14:34-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_1624c50f-4f73-46ab-b881-bebba4ad528a.jpg?v=1670451252,42377188999406,7544826626286,CHARCOAL / XXXL,69.95,RD11116-CHAR-H-XXXL,6,94.95,manual,shopify,CHARCOAL,XXXL,,2022-01-26T11:59:02-08:00,2022-12-07T14:14:12-08:00,True,628000733973,544,38535339344110,1.2,lb,True
RDS CND HOOD CHUNG EAGLE,"It's Eagle vs Dragon! Two fierce animals of Chinese Kung fu! This new RDS hoodie is made in Canada from a 95/5% cotton/poly blend and screenprinted locally in Vancouver, BC.",Red Dragon Apparel,MENS HOODS,2022-01-26T11:59:54-08:00,rds-cnd-hood-chung-eagle-1,2022-12-07T14:14:19-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_f1da0afa-9200-4590-ab84-6f58d752de9b.jpg?v=1670451257,42377190211822,7544827347182,ARMY GREEN / SML,69.95,RD11118-ARGR-C-SML,1,94.95,manual,shopify,ARMY GREEN,SML,,2022-01-26T11:59:54-08:00,2022-12-07T14:14:17-08:00,True,628000734048,544,38535340163310,1.2,lb,True
RDS CND HOOD CHUNG EAGLE,"It's Eagle vs Dragon! Two fierce animals of Chinese Kung fu! This new RDS hoodie is made in Canada from a 95/5% cotton/poly blend and screenprinted locally in Vancouver, BC.",Red Dragon Apparel,MENS HOODS,2022-01-26T11:59:54-08:00,rds-cnd-hood-chung-eagle-1,2022-12-07T14:14:19-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_f1da0afa-9200-4590-ab84-6f58d752de9b.jpg?v=1670451257,42377190244590,7544827347182,ARMY GREEN / MED,69.95,RD11118-ARGR-D-MED,2,94.95,manual,shopify,ARMY GREEN,MED,,2022-01-26T11:59:54-08:00,2022-12-07T14:14:17-08:00,True,628000734055,544,38535340163310,1.2,lb,True
RDS CND HOOD CHUNG EAGLE,"It's Eagle vs Dragon! Two fierce animals of Chinese Kung fu! This new RDS hoodie is made in Canada from a 95/5% cotton/poly blend and screenprinted locally in Vancouver, BC.",Red Dragon Apparel,MENS HOODS,2022-01-26T11:59:54-08:00,rds-cnd-hood-chung-eagle-1,2022-12-07T14:14:19-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_f1da0afa-9200-4590-ab84-6f58d752de9b.jpg?v=1670451257,42377190277358,7544827347182,ARMY GREEN / LRG,69.95,RD11118-ARGR-E-LRG,3,94.95,manual,shopify,ARMY GREEN,LRG,,2022-01-26T11:59:54-08:00,2022-12-07T14:14:17-08:00,True,628000734062,544,38535340163310,1.2,lb,True
RDS CND HOOD CHUNG EAGLE,"It's Eagle vs Dragon! Two fierce animals of Chinese Kung fu! This new RDS hoodie is made in Canada from a 95/5% cotton/poly blend and screenprinted locally in Vancouver, BC.",Red Dragon Apparel,MENS HOODS,2022-01-26T11:59:54-08:00,rds-cnd-hood-chung-eagle-1,2022-12-07T14:14:19-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_f1da0afa-9200-4590-ab84-6f58d752de9b.jpg?v=1670451257,42377190310126,7544827347182,ARMY GREEN / XLG,69.95,RD11118-ARGR-F-XLG,4,94.95,manual,shopify,ARMY GREEN,XLG,,2022-01-26T11:59:54-08:00,2022-12-07T14:14:17-08:00,True,628000734079,544,38535340163310,1.2,lb,True
RDS CND HOOD CHUNG EAGLE,"It's Eagle vs Dragon! Two fierce animals of Chinese Kung fu! This new RDS hoodie is made in Canada from a 95/5% cotton/poly blend and screenprinted locally in Vancouver, BC.",Red Dragon Apparel,MENS HOODS,2022-01-26T11:59:54-08:00,rds-cnd-hood-chung-eagle-1,2022-12-07T14:14:19-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_f1da0afa-9200-4590-ab84-6f58d752de9b.jpg?v=1670451257,42377190342894,7544827347182,ARMY GREEN / XXL,69.95,RD11118-ARGR-G-XXL,5,94.95,manual,shopify,ARMY GREEN,XXL,,2022-01-26T11:59:54-08:00,2022-12-07T14:14:17-08:00,True,628000734086,544,38535340163310,1.2,lb,True
RDS CND HOOD CHUNG EAGLE,"It's Eagle vs Dragon! Two fierce animals of Chinese Kung fu! This new RDS hoodie is made in Canada from a 95/5% cotton/poly blend and screenprinted locally in Vancouver, BC.",Red Dragon Apparel,MENS HOODS,2022-01-26T11:59:54-08:00,rds-cnd-hood-chung-eagle-1,2022-12-07T14:14:19-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_f1da0afa-9200-4590-ab84-6f58d752de9b.jpg?v=1670451257,42377190375662,7544827347182,ARMY GREEN / XXXL,69.95,RD11118-ARGR-H-XXXL,6,94.95,manual,shopify,ARMY GREEN,XXXL,,2022-01-26T11:59:54-08:00,2022-12-07T14:14:17-08:00,True,628000734093,544,38535340163310,1.2,lb,True
RDS CND HOOD CHUNG BRUSHED CAMO,"<style type=""text/css""><!--td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}--></style>Stay stealthy in this Forest Green Red Dragon hoodie with a brushed camo classic Chung logo. This new RDS hoodie is made in Canada from a 95/5% cotton/poly blend and screenprinted locally in Vancouver, BC.",Red Dragon Apparel,MENS HOODS,2022-01-26T11:59:56-08:00,rds-cnd-hood-chung-brushed-camo,2022-12-07T14:14:26-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_7bca10cd-508e-4a3a-80b7-00c1d7340679.jpg?v=1670451264,42377190605038,7544827445486,FOREST GREEN / SML,69.95,RD11120-FOGN-C-SML,1,94.95,manual,shopify,FOREST GREEN,SML,,2022-01-26T11:59:56-08:00,2022-12-07T14:14:24-08:00,True,628000734161,544,38535340523758,1.2,lb,True
RDS CND HOOD CHUNG BRUSHED CAMO,"<style type=""text/css""><!--td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}--></style>Stay stealthy in this Forest Green Red Dragon hoodie with a brushed camo classic Chung logo. This new RDS hoodie is made in Canada from a 95/5% cotton/poly blend and screenprinted locally in Vancouver, BC.",Red Dragon Apparel,MENS HOODS,2022-01-26T11:59:56-08:00,rds-cnd-hood-chung-brushed-camo,2022-12-07T14:14:26-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_7bca10cd-508e-4a3a-80b7-00c1d7340679.jpg?v=1670451264,42377190637806,7544827445486,FOREST GREEN / MED,69.95,RD11120-FOGN-D-MED,2,94.95,manual,shopify,FOREST GREEN,MED,,2022-01-26T11:59:57-08:00,2022-12-07T14:14:24-08:00,True,628000734178,544,38535340523758,1.2,lb,True
RDS CND HOOD CHUNG BRUSHED CAMO,"<style type=""text/css""><!--td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}--></style>Stay stealthy in this Forest Green Red Dragon hoodie with a brushed camo classic Chung logo. This new RDS hoodie is made in Canada from a 95/5% cotton/poly blend and screenprinted locally in Vancouver, BC.",Red Dragon Apparel,MENS HOODS,2022-01-26T11:59:56-08:00,rds-cnd-hood-chung-brushed-camo,2022-12-07T14:14:26-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_7bca10cd-508e-4a3a-80b7-00c1d7340679.jpg?v=1670451264,42377190703342,7544827445486,FOREST GREEN / LRG,69.95,RD11120-FOGN-E-LRG,3,94.95,manual,shopify,FOREST GREEN,LRG,,2022-01-26T11:59:57-08:00,2022-12-07T14:14:24-08:00,True,628000734185,544,38535340523758,1.2,lb,True
RDS CND HOOD CHUNG BRUSHED CAMO,"<style type=""text/css""><!--td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}--></style>Stay stealthy in this Forest Green Red Dragon hoodie with a brushed camo classic Chung logo. This new RDS hoodie is made in Canada from a 95/5% cotton/poly blend and screenprinted locally in Vancouver, BC.",Red Dragon Apparel,MENS HOODS,2022-01-26T11:59:56-08:00,rds-cnd-hood-chung-brushed-camo,2022-12-07T14:14:26-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_7bca10cd-508e-4a3a-80b7-00c1d7340679.jpg?v=1670451264,42377190736110,7544827445486,FOREST GREEN / XLG,69.95,RD11120-FOGN-F-XLG,4,94.95,manual,shopify,FOREST GREEN,XLG,,2022-01-26T11:59:57-08:00,2022-12-07T14:14:24-08:00,True,628000734192,544,38535340523758,1.2,lb,True
RDS CND HOOD CHUNG BRUSHED CAMO,"<style type=""text/css""><!--td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}--></style>Stay stealthy in this Forest Green Red Dragon hoodie with a brushed camo classic Chung logo. This new RDS hoodie is made in Canada from a 95/5% cotton/poly blend and screenprinted locally in Vancouver, BC.",Red Dragon Apparel,MENS HOODS,2022-01-26T11:59:56-08:00,rds-cnd-hood-chung-brushed-camo,2022-12-07T14:14:26-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_7bca10cd-508e-4a3a-80b7-00c1d7340679.jpg?v=1670451264,42377190768878,7544827445486,FOREST GREEN / XXL,69.95,RD11120-FOGN-G-XXL,5,94.95,manual,shopify,FOREST GREEN,XXL,,2022-01-26T11:59:57-08:00,2022-12-07T14:14:24-08:00,True,628000734208,544,38535340523758,1.2,lb,True
RDS CND HOOD CHUNG BRUSHED CAMO,"<style type=""text/css""><!--td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}--></style>Stay stealthy in this Forest Green Red Dragon hoodie with a brushed camo classic Chung logo. This new RDS hoodie is made in Canada from a 95/5% cotton/poly blend and screenprinted locally in Vancouver, BC.",Red Dragon Apparel,MENS HOODS,2022-01-26T11:59:56-08:00,rds-cnd-hood-chung-brushed-camo,2022-12-07T14:14:26-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_7bca10cd-508e-4a3a-80b7-00c1d7340679.jpg?v=1670451264,42377190801646,7544827445486,FOREST GREEN / XXXL,69.95,RD11120-FOGN-H-XXXL,6,94.95,manual,shopify,FOREST GREEN,XXXL,,2022-01-26T11:59:57-08:00,2022-12-07T14:14:24-08:00,True,628000734215,544,38535340523758,1.2,lb,True
RDS CND HOOD CHUNG VBC,"<style type=""text/css""><!--td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}--></style>This new RDS hoodie is made in Canada from a 95/5% cotton/poly blend. The classic chung logo is screenprinted locally and displays elements of our hometown of Vancouver, BC.",Red Dragon Apparel,MENS HOODS,2022-01-26T11:59:58-08:00,rds-cnd-hood-chung-vbc,2022-12-07T14:14:28-08:00,2022-11-19T12:11:52-08:00,,web,"FA22, Hoodies, Made in Canada, mens, MHoods, NewFA22, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_0e83a03c-e8b4-49c5-b1f8-dfa0a3d54578.jpg?v=1670451267,42377190834414,7544827478254,RED / SML,69.95,RD11121-RED-C-SML,1,94.95,manual,shopify,RED,SML,,2022-01-26T11:59:58-08:00,2022-12-07T14:14:27-08:00,True,628000734222,544,38535341310190,1.2,lb,True
